id_execucao,id_cenario,grupo,patologia,n_holders,distribuicao,parametro_dist,n_candidatos,tamanho_comite,turnout,n_aprovacoes,n_blocos,frac_proxy,tam_cartel,orcamento_suborno,frac_exchange,frac_colludida,n_rodadas,vantagem_incumbencia,reinveste_recompensa,metrica,camada,media,ic95,n_runs,seed_base
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,3.727807,0.275954,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,3.727807,0.275954,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,stake,0.670144,0.029135,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,eleito,0.270934,0.018587,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,produzido,0.272436,0.018935,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,13.533333,4.225454,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,4.466667,0.204454,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,4.3,0.213263,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.000499,0.000212,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.000499,0.000212,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.000499,0.000212,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.54717,0.006862,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.54717,0.006862,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.54717,0.006862,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,3.516274,0.00967,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,3.516274,0.00967,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,3.516274,0.00967,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,stake,0.33194,0.0031,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,eleito,0.01497,0.001153,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,produzido,0.029891,0.001407,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,184.766667,1.191233,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,7.0,0.0,30,123
20260703-200911,29,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,7.0,0.0,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.000644,0.000255,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.000644,0.000255,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.000644,0.000255,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.312559,0.006565,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.312559,0.006565,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.312559,0.006565,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,3.194628,0.0088,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,3.194628,0.0088,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,3.194628,0.0088,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,stake,0.33194,0.0031,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,eleito,0.109636,0.000914,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,produzido,0.12276,0.001427,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,184.766667,1.191233,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,6.0,0.0,30,123
20260703-200911,30,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,5.9,0.109189,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.000492,0.00021,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.000492,0.00021,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.000492,0.00021,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.035042,0.005288,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.035042,0.005288,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.035042,0.005288,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,2.811063,0.007484,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,2.811063,0.007484,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,2.811063,0.007484,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,stake,0.33194,0.0031,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,eleito,0.12612,0.000746,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,produzido,0.138987,0.001591,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,184.766667,1.191233,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,5.0,0.0,30,123
20260703-200911,31,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,5.0,0.0,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.000563,0.000252,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.000563,0.000252,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.000563,0.000252,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,stake,1.692799,0.006459,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,1.692799,0.006459,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,1.692799,0.006459,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,2.340531,0.00896,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,2.340531,0.00896,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,2.340531,0.00896,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,stake,0.33194,0.0031,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,eleito,0.152545,0.000964,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,produzido,0.164557,0.001472,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,184.766667,1.191233,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,5.0,0.0,30,123
20260703-200911,32,G4,compra_de_voto,1000,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,5.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,stake,0.998477,0.000171,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,eleito,0.868928,0.020992,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,produzido,0.869495,0.020856,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.4,0.178305,30,123
20260703-200911,33,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.3,0.166789,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,stake,0.998477,0.000171,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,eleito,0.842422,0.024011,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,produzido,0.843386,0.023845,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.5,0.181981,30,123
20260703-200911,34,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.5,0.181981,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,stake,0.998477,0.000171,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,eleito,0.824629,0.021006,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,produzido,0.825907,0.02084,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.8,0.173281,30,123
20260703-200911,35,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.533333,0.181577,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,stake,0.998477,0.000171,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,eleito,0.824792,0.020935,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,produzido,0.826055,0.02078,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.766667,0.153939,30,123
20260703-200911,36,G4,compra_de_voto,1000,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.533333,0.181577,30,123
